"camis","name","boro","cuisine","action","score","grade","rating","review_count","location.address1","coordinates.latitude","coordinates.longitude","ratings1"
40867167,"Cask Bar & Kitchen","QUEENS","Eastern European","violations",18,"B",4,1197,"167 E 33rd St",40.745414,-73.979004,"****"
41578677,"Saravana Bhavan","MANHATTAN","Indian","violations",57,"C",2.5,188,"149 Wood Ave",40.5720347487335,-74.3373522679997,"***"
40399560,"Sardi's","MANHATTAN","American","violations",13,"A",3.5,410,"234 W 44th St",40.75789,-73.98755,"****"
41521807,"Sarge's Delicatessen & Diner","MANHATTAN","Delicatessen","violations",9,"A",4,816,"548 3rd Ave",40.7473279523583,-73.9772017867971,"****"
50007359,"Sariling Atin","QUEENS","Filipino","violations",44,"C",4,48,"89-12 Queens Blvd",40.7343254659623,-73.8742553961903,"****"
50066413,"S'MAC","MANHATTAN","American","violations",49,"C",3.5,2020,"197 1st Ave",40.730212,-73.983724,"****"
50062740,"Sarita's Bakery","QUEENS","Bakery","violations",54,"C",2.5,8,"9412 Corona Ave",40.74216,-73.86971,"***"
50012694,"Sarku Japan","BRONX","Japanese","violations",8,"A",4,24,"815 Hutchinson River Pkwy",40.8234938157168,-73.8379064003517,"****"
41680924,"Sarku Japan Teriyaki & Sushi Express","QUEENS","Japanese","violations",12,"A",3,19,"Cross County Shopping Ctr",40.9199758,-73.859549,"***"
50006230,"Let's Get Juiced","QUEENS","Japanese","violations",12,"A",4.5,11,"159-15 Jamaica Ave",40.703581,-73.799554,"*****"
41700054,"Daniel","MANHATTAN","Japanese","violations",17,"B",4.5,1360,"60 E 65th St.",40.7667736797858,-73.967607,"*****"
50041851,"Sashimi Express","MANHATTAN","Japanese","violations",56,"C",4.5,212,"354 E 78th St",40.771683,-73.953835,"*****"
41067699,"Satay Malaysian Cuisine","QUEENS","Asian","violations",18,"B",3.5,418,"99 Washington St",40.73731,-74.03066,"****"
41016740,"Satguru Sweets & Catering","QUEENS","Indian","violations",14,"B",3,25,"13408 Rockaway Blvd",40.67434,-73.8042,"***"
50060139,"Satin Dolls Gentlemen's Club & Sports Bar","MANHATTAN","American","violations",13,"A",2,20,"689 8th Ave",40.75833,-73.9894,"**"
50058452,"Satori Burgers","QUEENS","Hamburgers","violations",7,"A",4,49,"9109 31st Ave",40.76037,-73.87725,"****"
41672058,"Saturdays Surf NYC - Coffee Bar","MANHATTAN","CafÃ©/Coffee/Tea","violations",13,"A",4,69,"31 Crosby St",40.72072,-73.99931,"****"
41398172,"Satyr Grill","QUEENS","American","violations",4,"A",3.5,21,"1109 Cypress Ave",40.6960902,-73.8994532,"****"
50056213,"Sauce","MANHATTAN","Italian","violations",10,"A",3.5,561,"78 Rivington St",40.720512182453,-73.989400288419,"****"
50057294,"Sauce & Barrel","MANHATTAN","Other","violations",12,"A",4,186,"97 Washington St",40.707999,-74.0142651,"****"
50011745,"Di Fara Pizza","BROOKLYN","Pizza","violations",10,"A",4,2849,"1424 Ave J",40.625093,-73.961531,"****"
50044606,"Friedman's","MANHATTAN","Sandwiches","violations",7,"A",4,1671,"132 W 31st St",40.748297,-73.990649,"****"
50045064,"The Cinnamon Snail","MANHATTAN","Armenian","no violations",0,"B",4.5,721,"",40.749584197998,-73.9916763305664,"*****"
50018511,"Sauvage","BROOKLYN","French","violations",10,"A",3.5,151,"905 Lorimer St",40.72356122013,-73.9518526761375,"****"
50001540,"Savann Restaurant","MANHATTAN","Mediterranean","violations",13,"A",4,150,"2280 Frederick Douglass Blvd",40.8084273669225,-73.9523727856245,"****"
41455611,"Savor Cafe","BROOKLYN","Jewish/Kosher","violations",29,"C",3.5,14,"2925 Avenue P",40.6122299,-73.9443,"****"
40401025,"Savor Beauty + Spa","MANHATTAN","Italian","violations",7,"A",4.5,92,"327 W 11th St",40.73571,-74.00756,"*****"
50016149,"Savory","MANHATTAN","American","violations",54,"C",4,95,"15 W 39th St",40.7520195313922,-73.9831534119241,"****"
50018468,"Savour Sichuan","MANHATTAN","Chinese","violations",56,"C",3.5,154,"108 W 39th St",40.75311,-73.98614,"****"
41511789,"Savoy Bakery","BROOKLYN","Bakery","violations",17,"B",3.5,22,"883 39th St",40.64621,-73.99505,"****"
50011224,"Saw Shack","QUEENS","Chinese","violations",51,"C",3.5,143,"84-22 37th Ave",40.7499285042286,-73.8821339607239,"****"
50018784,"Sawasde Thai Cooking","BROOKLYN","Thai","violations",28,"C",4,109,"359 McDonald Ave",40.6454,-73.97973,"****"
41314372,"Saxon + Parole","MANHATTAN","American","violations",10,"A",4,676,"316 Bowery",40.72521,-73.99247,"****"
41659920,"Susan Sez Say It With Cake","MANHATTAN","Bakery","violations",7,"A",4.5,14,"510 W 123rd St",40.811327,-73.958568,"*****"
50064088,"Sazon Colombia Bakery Café","QUEENS","Spanish","violations",12,"A",4.5,2,"89-26 Roosevelt Ave",40.7482004473843,-73.8768563298025,"*****"
50035029,"Sazon De Lupita Antojitos Mexicanos","BRONX","Mexican","violations",10,"A",4,28,"155 W Kingsbridge Rd",40.87003,-73.9038577,"****"
41123001,"Sazon Perez","BROOKLYN","Latin","violations",9,"A",4,34,"417 S 4th St",40.7077293395996,-73.9510040283203,"****"
50060249,"Sazon Ramirez","STATEN ISLAND","Spanish","violations",52,"C",2.5,3,"174 S Ave",40.6356154382229,-74.1662503033876,"***"
50040511,"El Floridita","MANHATTAN","Latin","violations",21,"B",4,80,"4162 Broadway",40.8471171674521,-73.9378327131271,"****"
50001353,"Sazon Nunez","BROOKLYN","Latin","violations",12,"A",4.5,25,"96 Wyckoff Ave",40.704323,-73.919462,"*****"
41699414,"Sbarro","QUEENS","American","violations",13,"A",2,15,"9015 Queens Blvd",40.7345695495605,-73.8706512451172,"**"
41563594,"Scaglione Joseph Bakery","BRONX","Delicatessen","violations",9,"A",4.5,11,"1078 Morris Park Ave",40.84915,-73.85354,"*****"
40388214,"Scaletta Ristorante","MANHATTAN","Italian","violations",25,"B",3.5,66,"50 W 77th St",40.780379,-73.976076,"****"
40393044,"Scalinatella Restaurant","MANHATTAN","Italian","violations",15,"B",4,221,"201 E 61st St",40.7627823203802,-73.9654829353094,"****"
50006098,"Scalino","BROOKLYN","Italian","violations",12,"A",4,170,"659 Manhattan Ave",40.7244699,-73.95151,"****"
41696929,"Tír na Nóg","MANHATTAN","Irish","violations",26,"B",4,315,"315 W 39th St",40.75585,-73.99214,"****"
40729972,"Scandals","QUEENS","American","violations",25,"B",2,21,"2403 Queens Plz N",40.7513787,-73.9408426,"**"
41139263,"Scarlatto","MANHATTAN","Italian","violations",12,"A",3.5,368,"317 West 46th St",40.76036,-73.98869,"****"
50033755,"Scarlet Night","QUEENS","American","violations",5,"A",5,28,"116-04 Rockaway Blvd",40.6764161689266,-73.8217561497192,"*****"
50045887,"Scarr's Pizza","MANHATTAN","Pizza","violations",10,"A",4,103,"22 Orchard St",40.71534,-73.9914,"****"
50032662,"Scavello City Island IGA","BRONX","Italian","violations",30,"C",3.5,10,"385 City Island Ave",40.8494900681914,-73.7873682039357,"****"
50049766,"Schilling","MANHATTAN","Eastern European","violations",25,"B",4.5,102,"109 Washington St",40.70857,-74.014,"*****"
50055822,"Bossa Nova Civic Club","BROOKLYN","American","violations",10,"A",3,72,"1271 Myrtle Ave",40.6979738,-73.9279654,"***"
41658464,"Schmackary's","MANHATTAN","American","violations",24,"B",4,1553,"362 W 45th St",40.760153883881,-73.990944257291,"****"
41610768,"Schnippers","MANHATTAN","American","violations",13,"A",3.5,824,"620 8th Ave",40.756399490554,-73.9901816374344,"****"
41378724,"Schnippers","MANHATTAN","Hamburgers","violations",28,"C",3.5,824,"620 8th Ave",40.756399490554,-73.9901816374344,"****"
50004623,"Schnippers","MANHATTAN","American","violations",9,"A",3.5,824,"620 8th Ave",40.756399490554,-73.9901816374344,"****"
41513313,"Schnitzi","BROOKLYN","Jewish/Kosher","violations",10,"A",3.5,39,"1299 Coney Island Ave",40.625972,-73.965042,"****"
41244494,"Schnitzi","BROOKLYN","Jewish/Kosher","violations",10,"A",3.5,39,"1299 Coney Island Ave",40.625972,-73.965042,"****"
50055303,"SoHo","MANHATTAN","CafÃ©/Coffee/Tea","violations",2,"A",4.5,72,"",40.7209000808398,-73.9994112137695,"*****"
41423724,"Queens Bully","QUEENS","American","violations",19,"B",3.5,277,"113-30 Queens Blvd",40.7170403853055,-73.8354602048588,"****"
40386793,"Queensborough Community College","QUEENS","American","violations",12,"A",2.5,33,"222-05 56th Ave",40.7557883662295,-73.7577387181419,"***"
41086655,"Scoops & Plates Eatery","BROOKLYN","Vegetarian","violations",13,"A",4,26,"624 Flatbush Ave",40.6582137197256,-73.9605121314526,"****"
50060711,"Scoozi Events NYC","MANHATTAN","Sandwiches","violations",7,"A",4.5,13,"142 W 83rd St",40.7850361,-73.9754237,"*****"
41407809,"Scores New York","MANHATTAN","American","violations",24,"B",2,37,"536 W 28th St",40.7515378,-74.003577,"**"
41713447,"Scores Queens","QUEENS","American","violations",13,"A",2,2,"26-50 Brooklyn Queens Expy W",40.7615293,-73.9025369,"**"
40960698,"Scorpion","QUEENS","Latin","violations",20,"B",3,3,"75-16 Roosevelt Ave",40.74682,-73.88979,"***"
40400997,"Scorpion","QUEENS","Spanish","violations",21,"B",3,3,"75-16 Roosevelt Ave",40.74682,-73.88979,"***"
41462542,"Scottadito Osteria Toscana","BROOKLYN","Italian","violations",12,"A",4,716,"788A Union St",40.6746627,-73.9766125,"****"
40390902,"Scotty's Diner","MANHATTAN","American","violations",4,"A",3.5,312,"336 Lexington Ave",40.74979,-73.97757,"****"
50003006,"Screamer's Pizzeria","BROOKLYN","Vegetarian","violations",22,"B",4,203,"620 Manhattan Ave",40.7235518,-73.95065,"****"
41525147,"Screme Gelato Bar","MANHATTAN","Ice Cream, Gelato, Yogurt, Ices","violations",15,"B",4,95,"176 W 94th St",40.79251,-73.97098,"****"
40614552,"Coney Island Beach and Boardwalk","BROOKLYN","American","violations",13,"A",3.5,616,"Surf Ave and Stillwell Ave",40.5753293,-73.979783,"****"
50060018,"TAO Downtown","BRONX","Caribbean","violations",22,"B",3.5,920,"92 9th Ave",40.7426141,-74.0042051,"****"
41634206,"SriPraPhai Thai Restaurant","QUEENS","Chinese","violations",11,"A",4,2111,"64-13 39th Ave",40.7464987,-73.8992328,"****"
50043740,"Thai Kitchen By The Sea","BROOKLYN","Thai","violations",11,"A",3,97,"67-20 Rockaway Beach Blvd",40.5907506,-73.7961933,"***"
41621218,"Sea Witch","BROOKLYN","American","violations",12,"A",4,245,"703 5th Ave",40.66082,-73.993538,"****"
50018434,"Sea Wolf","BROOKLYN","American","violations",20,"B",3.5,236,"19 Wyckoff Ave",40.7068299,-73.9228,"****"
50002603,"Seabird","MANHATTAN","Seafood","violations",9,"A",4,132,"361 6th Ave",40.73232,-74.0008299,"****"
50042718,"Seabreeze Food","BROOKLYN","Caribbean","violations",13,"A",3.5,121,"1562 Ralph Ave",40.6388729810715,-73.919393196702,"****"
50061296,"Sushi Nakazawa","BROOKLYN","CafÃ©/Coffee/Tea","violations",33,"C",4.5,1078,"23 Commerce St",40.7317465228689,-74.0045493828034,"*****"
40875290,"Seafood City","BRONX","Seafood","no violations",17,"B",3,202,"459 City Island Ave",40.8509765634744,-73.7896340329358,"***"
50033976,"Seamore's","MANHATTAN","Seafood","violations",13,"A",4,583,"390 Broome St",40.72074,-73.99696,"****"
41639740,"Seamstress","MANHATTAN","American","violations",12,"A",4,257,"339 E 75th St",40.77015,-73.95496,"****"
40673089,"Sean Og Tavern","QUEENS","American","violations",13,"A",3.5,120,"6002 Woodside Ave",40.74481,-73.90424,"****"
50046316,"Sean's Bar & Kitchen","MANHATTAN","American","violations",13,"A",4,152,"42 West 48th St",40.75801,-73.98008,"****"
50000306,"Seaport Buffet","BROOKLYN","Chinese","violations",23,"B",2.5,155,"2027 Emmons Ave",40.584138,-73.946639,"***"
40369299,"Sea Shore Restaurant & Marina","BRONX","Seafood","violations",7,"A",3,248,"591 City Island Ave",40.852818,-73.7896941,"***"
41328141,"Seaside Turkish Restaurant","STATEN ISLAND","Turkish","violations",27,"B",3,101,"124 Ocean Ave",40.59536,-74.06317,"***"
41712067,"Season Restaurant","BROOKLYN","Chinese","violations",12,"A",3,34,"1321 Ave U",40.598772870144,-73.9575127512217,"***"
50003337,"Seasoned Vegan","MANHATTAN","Vegetarian","violations",8,"A",4,733,"55 St Nicholas Ave",40.80064,-73.952804,"****"
50006436,"Seattle Cafe","QUEENS","American","violations",19,"B",3,59,"1411 Madison Ave",40.78826,-73.95306,"***"
40981913,"Seba-Seba Bakery","QUEENS","Latin","violations",12,"A",3.5,37,"8303 Northern Blvd",40.755954,-73.88427,"****"
41157590,"Seba-Seba Bakery","QUEENS","Latin","violations",4,"A",3.5,37,"8303 Northern Blvd",40.755954,-73.88427,"****"
41376831,"Seba-Seba Bakery","QUEENS","Bakery","violations",12,"A",3.5,37,"8303 Northern Blvd",40.755954,-73.88427,"****"
41468117,"Rocking Horse Cafe","MANHATTAN","French","violations",13,"A",4,561,"182 8th Ave",40.742839,-74.000275,"****"
41209159,"Secchu Yokota","MANHATTAN","Japanese","violations",5,"A",5,56,"199 E 3rd St",40.72283,-73.98311,"*****"
41611680,"Handy","QUEENS","Bottled beverages, including water, sodas, juices, etc.","violations",12,"A",3.5,4508,"",40.7455902099609,-73.9792785644531,"****"
50063974,"Secret Project Robot","BROOKLYN","American","violations",21,"B",4,8,"1186 Broadway",40.6923592,-73.9274984,"****"
50009155,"Secrets","QUEENS","American","violations",13,"A",2.5,10,"724 Nostrand Ave",40.6739,-73.95026,"***"
41299922,"Sedutto","MANHATTAN","Ice Cream, Gelato, Yogurt, Ices","violations",12,"A",4,169,"1498 1st Ave",40.7719153240191,-73.9529053764993,"****"
50047009,"Seed","BROOKLYN","Mediterranean","violations",7,"A",4.5,150,"242 5th Ave",40.6754336,-73.9811254,"*****"
50016262,"Seeds of Love","BROOKLYN","CafÃ©/Coffee/Tea","violations",17,"B",4.5,50,"421 Court St",40.6788236,-73.9974039,"*****"
40688834,"Bagel House","STATEN ISLAND","Delicatessen","violations",41,"C",2.5,22,"4651 Hylan Blvd",40.529485,-74.161652,"***"
50065822,"Seis Vecinos","BRONX","Spanish","violations",27,"B",4,26,"640 Prospect Ave",40.81533,-73.90317,"****"
50017199,"Sekend Sun","QUEENS","American","violations",20,"B",3.5,203,"32-11 Broadway",40.7614641707533,-73.9241551235318,"****"
41305857,"Sel et Poivre","MANHATTAN","French","violations",11,"A",3.5,107,"853 Lexington Ave",40.76559,-73.96542,"****"
41703928,"Sel Rrose","MANHATTAN","French","violations",13,"A",4,354,"1 Delancey St",40.7200099,-73.9937874,"****"
41627640,"Selamat Pagi","BROOKLYN","Indonesian","violations",17,"B",4,217,"152 Driggs Ave",40.723255,-73.944633,"****"
50035536,"Semsom","MANHATTAN","Mediterranean","violations",4,"A",4,200,"2 Astor Pl",40.729961555781,-73.9924677067854,"****"
50016060,"Senn Thai Comfort Food","MANHATTAN","Thai","violations",38,"C",4,212,"452 Amsterdam Ave",40.7849945637664,-73.9770103128512,"****"
41300835,"Senor Pollo","MANHATTAN","Peruvian","violations",2,"A",4,235,"221 1st Ave",40.73091,-73.98321,"****"
50033797,"SenYa","MANHATTAN","Japanese","violations",10,"A",4,190,"109 1st Ave",40.7269015463545,-73.986101118587,"****"
50018140,"Senza Gluten","MANHATTAN","Italian","violations",12,"A",4.5,380,"206 Sullivan St",40.7290911050589,-74.0003699151971,"*****"
40659340,"Seoul Garden","MANHATTAN","Korean","violations",26,"B",3.5,635,"34 W 32nd St",40.748112,-73.987791,"****"
41298790,"Serafina at The Time Hotel","MANHATTAN","Italian","violations",29,"C",3,168,"224 W 49th St",40.760971,-73.985511,"***"
41030615,"Serafina Broadway","MANHATTAN","Italian","violations",27,"B",3,471,"210 West 55th St",40.7645,-73.9819,"***"
40560302,"Serafina Always","MANHATTAN","Italian","violations",21,"B",3,258,"33 E 61st St",40.764789,-73.969779,"***"
41717206,"Serafina Always","MANHATTAN","Italian","violations",18,"B",3,258,"33 E 61st St",40.764789,-73.969779,"***"
50057824,"Serafina","MANHATTAN","Italian","reclosed",29,"C",3.5,51,"98 Rivington St",40.720205886879,-73.9884993061423,"****"
50066399,"Serafina Tribeca","MANHATTAN","Italian","violations",10,"A",3,40,"95 W Broadway",40.71566,-74.0089,"***"
50003494,"Apoling Solutions","QUEENS","Eastern European","violations",23,"B",5,9,"8610 19th Ave",40.6056672334671,-74.0007720887661,"*****"
50011006,"Serena's Wine Bar Cafe","MANHATTAN","Mediterranean","violations",15,"B",4,101,"1268 2nd Ave",40.7652988,-73.9609017,"****"
50048709,"Serenata","MANHATTAN","Mexican","violations",9,"A",3.5,184,"111 W 17th St",40.7397308349609,-73.995979309082,"****"
40364863,"Serendipity 3","MANHATTAN","American","violations",12,"A",3,3476,"225 E 60th St",40.7618668,-73.9649001,"***"
50002023,"Serengeti Teas & Spices","MANHATTAN","CafÃ©/Coffee/Tea","violations",10,"A",4.5,186,"2292 Frederick Douglass Blvd",40.808929,-73.951813,"*****"
41543813,"Sergimmo Salumeria","MANHATTAN","Italian","violations",18,"B",4,587,"456 9th Ave",40.754296,-73.995498,"****"
50015575,"Uncle Peter's","QUEENS","American","violations",21,"B",4,156,"83-15 Northern Blvd",40.75598,-73.88382,"****"
41711596,"Trattoria L'incontro","QUEENS","Delicatessen","violations",12,"A",4.5,767,"21-76 31st St",40.7763330374196,-73.9105868339539,"*****"
50036074,"Serita Coffee","BROOKLYN","CafÃ©/Coffee/Tea","violations",12,"A",4,18,"189 Roebling St",40.7128858566284,-73.958520591259,"****"
41611674,"Handy","QUEENS","American","violations",5,"A",3.5,4508,"",40.7455902099609,-73.9792785644531,"****"
41611658,"Handy","QUEENS","American","violations",7,"A",3.5,4508,"",40.7455902099609,-73.9792785644531,"****"
41611664,"Handy","QUEENS","American","violations",15,"B",3.5,4508,"",40.7455902099609,-73.9792785644531,"****"
41611667,"Handy","QUEENS","American","violations",7,"A",3.5,4508,"",40.7455902099609,-73.9792785644531,"****"
41611654,"Handy","QUEENS","American","violations",12,"A",3.5,4508,"",40.7455902099609,-73.9792785644531,"****"
50036129,"Sessanta Ristorante","MANHATTAN","American","violations",17,"B",3.5,91,"60 Thompson St",40.72399,-74.00316,"****"
40661616,"Session 73","MANHATTAN","American","violations",10,"A",3,188,"1359 1st Ave",40.768477,-73.955916,"***"
50038161,"Gyu-Kaku Japanese BBQ","MANHATTAN","Asian","violations",12,"A",4,1458,"34 Cooper Sq",40.72822,-73.99142,"****"
50043829,"Ramen Setagaya","BROOKLYN","Asian","violations",26,"B",3.5,151,"280 Bedford Ave",40.7147999,-73.96115,"****"
40388787,"Sette Mezzo","MANHATTAN","Italian","violations",9,"A",4,55,"969 Lexington Ave",40.7693455389848,-73.9627933502197,"****"
40360045,"Seuda Foods","BROOKLYN","Jewish/Kosher","violations",23,"B",4.5,4,"705 Kings Hwy",40.606472,-73.965415,"*****"
41328998,"Seva Indian Cuisine","QUEENS","Indian","violations",7,"A",4.5,1022,"3007 34th St",40.7653633,-73.9191014,"*****"
41579553,"Carom Cafe Billiards","QUEENS","CafÃ©/Coffee/Tea","violations",2,"A",3.5,54,"3402 Linden Pl",40.7663122,-73.8315112,"****"
40950278,"Seven Coffee Shop","QUEENS","CafÃ©/Coffee/Tea","violations",7,"A",5,3,"4340 34th St",40.74525,-73.9309,"*****"
50055457,"Seven Point Espresso","BROOKLYN","CafÃ©/Coffee/Tea","violations",27,"B",4,74,"637 Washington Ave",40.67834,-73.96363,"****"
40729118,"Seven Star Bakery","BROOKLYN","Bakery","violations",9,"A",5,4,"280 86th St",40.62339,-74.03138,"*****"
50056763,"Seven Sushi Cafe","BROOKLYN","Other","violations",7,"A",4,45,"157 Central Ave",40.6992071699701,-73.9268895780932,"****"
50057766,"Dough","BROOKLYN","CafÃ©/Coffee/Tea","violations",6,"A",4.5,1615,"448 Franklin Ave",40.6890699083996,-73.9570917731448,"*****"
40364439,"Sevilla Restaurant","MANHATTAN","Latin","violations",12,"A",3.5,373,"62 Charles St",40.7348725944757,-74.0029708296061,"****"
50053941,"Sexy Shakes","MANHATTAN","Juice, Smoothies, Fruit Salads","violations",5,"A",3,2,"West 40th Street 236",40.755111,-73.989311,"***"
50005771,"Sexy Taco/Dirty Cash","MANHATTAN","American","violations",23,"B",3.5,236,"161 Malcolm X Blvd",40.803604,-73.949035,"****"
41654929,"Sfilatino Italian Gourmet","MANHATTAN","Italian","violations",10,"A",4,154,"342 W 57th St",40.7675056,-73.9851073,"****"
41445689,"Sfoglia Restaurant","MANHATTAN","Italian","violations",29,"C",4,247,"1402 Lexington Ave",40.783535,-73.952719,"****"
50061068,"Shaapz Sports Bar & Eatery","QUEENS","Indian","no violations",0,"B",4.5,18,"252-13 Union Turnpike",40.7439525,-73.7181356,"*****"
40393712,"Shabu-Tatsu East Village","MANHATTAN","Japanese","violations",23,"B",4,550,"216 E 10th St",40.72927,-73.98585,"****"
40643163,"Shade","MANHATTAN","American","violations",13,"A",4,187,"241 Sullivan St",40.72992,-73.99927,"****"
